video_id,url,title,duration,view_count,channel,channel_id,language_code,transcript
rBP_Vs1lnI8,https://www.youtube.com/shorts/rBP_Vs1lnI8,“That Plan B pill is expensive.” 🎤: Caitlin Peluffo #shorts,,46000.0,Comedy Central Stand-Up,@standup,en,"yeah that Plan B pill is expensive am I
right huh
you're all [ __ ] judging me okay
it's pricey it made me late on rent
I was having sex with a lot of DJs can't
be too careful
I know I was Queen of Bushwick anyway
I remember this one time right before my
boyfriend okay I was having sex with
this gentleman without a condom because
I'm fun okay thank you I have HPV Okay
so
we were having sex and he stops me
mid-sex he stops me he goes Caitlyn can
I just finish inside of you and give you
fifty dollars
I said yes okay
of course I said yes come on I just got
that IUD that's all profit okay
that's rich [ __ ] money all right"
1_qA49U1zyg,https://www.youtube.com/shorts/1_qA49U1zyg,"""My friends are happy that I'm in therapy."" 🎤: Aminah Imani #shorts",,71000.0,Comedy Central Stand-Up,@standup,en,"my friends are happy that I'm in therapy
my friends are excited I could tell when
I call them I'm trying to vent talk to
them about problems they get straight to
it they be like well what did your
therapist say about this
oh don't be cheating don't be a lazy
friend you know I need a second opinion
she's like
foreign
foreign"
0EpibqebPHI,https://www.youtube.com/shorts/0EpibqebPHI,"“Kale is a superfood, and its special power is tasting bad.” 🎤: Jim Gaffigan #shorts",,134000.0,Comedy Central Stand-Up,@standup,en,"can we stop with the kale propaganda
[Applause]
pray
looking at a can of bug spray it said
made with real kale
is
listen it's inedible all you have to do
is freeze dryer covering cayenne peppers
put in the shake and bear it in the
ground
cow is so good for you it's like a
really bitter spinach with hair
Kell is so good for you they could find
out kale cures cancer and I would still
be like I'm just gonna do the chemo all
right
I've tried the chaos
[Music]"
oOt7YpyNedA,https://www.youtube.com/shorts/oOt7YpyNedA,"""I can tell that I'm getting older..."" 🎤: Ali Wong #shorts",,100000.0,Comedy Central Stand-Up,@standup,en,"I can tell that I'm getting older
because now whenever I see a 21 year old
girl my automatic thought is [ __ ] you
[ __ ] you I don't even know you but [ __ ]
you cause I'm straight up jealous
because 21 year old girls they got that
ripe ass body where they could just eat
like [ __ ] and then they take a [ __ ] and
have a six-pack
right and they got that inner thigh
clearance where they just put their feet
together and there's that Gap here with
the light of potential just radiating
through
I'm a small person but I don't even have
that anymore because it's all closing
for business
foreign"
xRYHbrpTBZ8,https://www.youtube.com/shorts/xRYHbrpTBZ8,“Cubicles should be illegal.” 🎤: Bill Burr #shorts,,285000.0,Comedy Central Stand-Up,@standup,en,"and I realized that was too stupid to
run a business
you know what I mean I just knew I was
never going to be that guy in like you
know in the big
office big long table going we know we
in the fourth quarter we need to
increase increase production okay Kathy
you're using a little bit too many paper
clips and we need to just kind of tone
that down not single you out we're just
kind of
I could never do it so I realized the
only thing I could ever do my greatest
thing could ever do was work on one of
those cubicles
and I refuse to do it
cubicle should be illegal man you know
what a cubicle basically says it
basically says like you know what we
don't think you're smart enough for an
office but we don't want you to look at
anybody
hunched over typing away around lunch
time you pop your head up like a gopher
like hey Steve you want to get a
sandwich I said get in there
in their face"
pHpSJ-Ylpwo,https://www.youtube.com/shorts/pHpSJ-Ylpwo,"“I’m a tomboy, and he is a small, effeminate man.”🎤: @caitlinpeluffo #shorts",,1600000.0,Comedy Central Stand-Up,@standup,en,"we've actually we've been living
together for a while so I call him my
partner all right that's what I call him
he's my partner and he hates it
because I'm this I'm a tomboy and he is
a small effeminate man
so every once in a while someone will
just get a little too woke you know I'm
like over there that's my partner Steve
and someone will be like oh
are they happy
how are they doing and I'm just like
they're great and he's just off in the
corner like tell him I'm a boy
thank you
and I have to be like ah true Ally
wouldn't care come on you're not gonna
marry a bigot also stop wearing v-necks
that's on you"
lu0GJn8NipA,https://www.youtube.com/shorts/lu0GJn8NipA,"“Islam, I think, we have bad P.R.” 🎤: Fahim Anwar #shorts",,122000.0,Comedy Central Stand-Up,@standup,en,"Islam I think we have bad PR
right like even me just saying Allah
Akbar
some white people are nervous right now
because in the movies whenever someone
says Allah Akbar bad stuff happens
so I've been trying to give us a
facelift
what I've been doing I've been walking
around town performing random acts of
kindness
while yelling Allah Akbar
so I'll open up a door for an old white
lady
come on
[Applause]
she's like what a sweet young man"
hQxYA4R5D6g,https://www.youtube.com/shorts/hQxYA4R5D6g,“Who the f**k likes who they used to be?” 🎤: Emil Wakim #shorts,,80000.0,Comedy Central Stand-Up,@standup,en,"been going home a bunch and uh it's fine
you know yeah right it's home that's
what home should feel like right just
just old you right like
if you grew up correctly home should be
like a region of the country that
reminds you of the shittiest version of
yourself that's
what home should be like if you drive by
your high school and you're like no
hey we do not need you anymore like I
was driving in my hometown and my friend
was like no that's the parking lot that
I learned how to drive in I was like
that's crazy because that's the parking
lot that I hooked up with my high school
Crush in couldn't get hard and then said
I love you that's
likes who they used to be ew"
SPoz0kcw0vE,https://www.youtube.com/shorts/SPoz0kcw0vE,“I was running late as usual…” 🎤: Ed Helms #shorts,,151000.0,Comedy Central Stand-Up,@standup,en,"[Applause]
oh cool I'm actually a little bit
frazzled I got to tell you uh on the way
over here I was running late as usual
and uh I got the I was sprinting down
the sidewalk and I got to the subway
station and I run down the stairs and I
hear my train pull up like yeah I can
get through the turnstile I Sprint down
the stairs Sprint down the platform make
it in the train last second
[Applause]
and the doors don't close for like five
minutes
hey
how's it going yeah no I totally thought
the doors are going to close that's why
I ran yeah"
bW1U_QlvANo,https://www.youtube.com/shorts/bW1U_QlvANo,"""I'm actually a back-up nanny."" 🎤: Liza Treyger #shorts",,77000.0,Comedy Central Stand-Up,@standup,en,"no but I don't like hate kids like I'm
pretty into kids I'm actually a backup
Nanny no big deal
um
it's pretty fun a backup nanny is like
if the nanny can't come to work I come
to work it's pretty cool people are like
you're an American hero I'm like come on
stop uh
but I love it because kids are just like
so easy to entertain you know like I
always bring bubbles when I meet a new
kid it's kind of my thing and like kids
with bubbles are the best they're just
like jumping twirling giggling shrieking
shrieking for bubbles for me to be that
happy I'd have to be eating brie cheese
watching The Mindy Project and getting
furiously fingered yeah"
AxPVZ2qCago,https://www.youtube.com/shorts/AxPVZ2qCago,“Be proud of what your mama gave you.” 🎤: Bridget Everett #shorts,,93000.0,Comedy Central Stand-Up,@standup,en,TranscriptsDisabled
QeRISqwMkbY,https://www.youtube.com/shorts/QeRISqwMkbY,"""My problems are so metaphorical and not literal."" 🎤: Emil Wakim #shorts",,253000.0,Comedy Central Stand-Up,@standup,en,"my parents they have no idea what I'm
going through you know and I don't mean
like it's not like they can't like grasp
the severity of my problems I mean like
my problems are so metaphorical
and not literal that they just they
genuinely have no idea what I'm
talking about
they just have to round up to the next
closest thing they think it could be
they try to be there for me they're like
what's going on what's wrong and I'm
like I don't know I just sometimes I
feel like I'm never like happy with like
with like the moment you know like my
whole life I'm just like worrying that
something isn't gonna work out the way I
want it to or even if it does and I have
the thing I've always wanted then I just
start thinking about how I tricked
people to get that or how I don't
deserve it or how it has to end soon
because because everything has to end so
so I'm just worried I'm like living this
life where I'm just finding things to
get me through the day and I just I
don't want to live like that anymore
like I just want to be I just want to
 be and my dad is like
you are gay"
oFeu2c6TB0A,https://www.youtube.com/shorts/oFeu2c6TB0A,"""That's just not how names work."" 🎤: Mohanad Eshleishky #shorts",,159000.0,Comedy Central Stand-Up,@standup,en,"like it's it's Muhammad and he was like
huh interesting
you know actually here in the states is
pronounced Muhammad
like oh cool well that's a great Point
uh it's just not how names work yeah
yeah they don't change based on location
you know because if your name is Miles
and you travel and you go to France no
one is going to come to you and be like
actually here it's pronounced kilometers
yeah"
